14054	10539,13029
6756	10391,10540,10551,10599,10602,10633,10640,11013,13011,14053,7333
12003	11004,11014,11064,12018,13048,14039,14072
13021	10586,11046,14054
14058	10595,10719,10740,11020,11025,11061,11063,12000,12008,12017,12040,12042,13004,13050,14018,14047,14048,14068,14069,1610,3078,6532,93033
633	10587,10588,12007,12015,13047,14003,14017,14029,3078,3929,8032,8507
4276	10500,10511,10540,10737,10784,11014,12008,12030,12040,13001,13003,13004,13013,13016,13021,13031,14039,3078,6661,6936
13020	10249,10553,10587,13003,14069,14071,3242,3853,9241
11057	10505,10512,10539,10573,11015,12006,12031,13007,14011,14012,2706,9241
10505	10501,10551,10573,10577,10591,10594,10595,10599,10640,10727,10790,11061,11064,12040,13003,14039,14051,2594,7081
10705	10793,12030,14051
13004	10500,10511,10573,10577,10581,10705,10706,10710,10713,11002,11004,1154,12000,12008,12009,13001,13005,13010,13048,14006,14008,2329,465,633
11013	10577,10713,10737,10790,11061,13011,13031,14027,14062,2513,6756
5326	13026,13043,13056,14000,14003,14008,14016,14019,14037,14055,14057,14074,14075
14030	12010,14010
13021	10512,10553,10580,11052,11056,13020,13025,13042,14011,14023,14047,7717
2752	10553,10727,13018,2329
10626	10581,10739,14057,789
13026	10539,10561,10596,11001,11061,12037,14016,9241
12026	10534,10574,10788,12028
8080	10501,10581,1265,13031
14017	10505,10534,10573,10588,10611,10719,11005,11027,12013,12040,13012,13016,13025,13032,14028,14029,14047,14049,2525,3078,7333,8507,986
11015	10596,10790,11016,11019,11020,11025,11056,11061,11063,12017,12029,12033,12035,12048,13015,13038,14000
10783	11066,14037,3171,7232,7498,9241
1265	10561,10583,10585,10595,10705,10713,11014,11027,11046,12009,12030,12035,13011,13026,13030,13031,13039,14008,14017,14048,14051,14066,2513,6661
13021	14010,14048,14061
10595	10505,10573,10577,10713,10727,11014,12009,12013,13004,13010,13011,13037,2594
93033	10517,10583,10585,10607,10713,10717,10737,10794,11004,11064,12013,12029,13018,13029,13031,14010,14015,14048,14049,14061,2009,2525,6584,91043
10783	13038
10733	10500,10512,10598,10605,10611,10703,10737,10738,11005,11034,11037,12009,12013,12039,13001,13037,14020,14029,14046,2525,6936,7333,7995
10621	10620,10727,10793,12029,13037,13039,14053,9322
12036	10511,10713,10757,11000,12035,12039,12040,13035,13037,13039,14042,14055,6936
8032	10710,11027,12017,12027,12031,13037,14024
10551	10737,12031,12035,13016,13020,13024,14022,14029,14039,14051,3321
10249	10521,10583,10588,10605,10717,10719,10721,10722,10728,11015,11019,11051,12013,12015,12046,13013,13015,14017,14018,14019,2525,3078,3364,633
14034	11038,13037,13046,1941
10566	10726
1282	10564,10766,11035,11050,11060,12022,12038,13035,13055,14014,14017,14024,1763,3171
13034	10581,10599,13036,13048,14018,14023,14049,14051
11011	10722,11015,12003,13020,7671,948
12037	10500,10501,10505,10573,10574,10713,1087,11001,11004,11066,12000,12008,12010,12019,12044,13001,13004,14003,14008,14011,14067,1763,2009,267
13013	10793,14066
14009	10075,11035,14031
12000	14032
11046	10749,14047
10639	10501,10567,10598,10631,10633,11006,11036,11046,11052,12008,12030,13013,14017,14028,14039,14044,14056,14069,2329,2525,6685,789,91043,9322
10705	10500,10511,10540,10551,10577,10583,10587,10595,10737,11004,11014,12008,12040,13001,14008,14022,14039,4276,6661,7343
2513	10602,10737,10783,11004,11014,11064,11067,12008,12035,12044,4514,6584
10639	10527,10598,10738,10783,10788,11025,11062,12000,12012,12020,12028,1282,13025,14005,14019,14037,14052,14062,226,3853,5495,7043,9017,9802
6756	11013,14006,14070
14055	10508,10551,10579,10713,11020,11046,11056,11060,12011,12020,12031,13042,14006,14036,14062,6661,6936
14066	10581,10595,10790,10793,12027,14022,14053,2009
12039	10500,10585,10586,10700,10726,10727,11011,11019,13037,14017,2329,267,3553
14044	14010
2329	10577,10595,10727,10756,11015,11051,11067,12003,12008,12009,12046,13004,13016,14029,14050,2513,7343,7671,93033,9322,948
3929	10705,10726,10778,11011,11023,13040,14012,14042,5101,7043
11006	13008,13056,14015,14061
13035	10737,12042,6756
10715	10539,10540,10545,10551,10621,10756,10784,10790,10793,11054,11061,11063,12035,12036,13043,14042,7824,8672,90618,9322
5101	14054
93033	8080
13035	10551,10564,10573,10611,10631,10706,10713,12008,12009,13001,13047,14039,2594,4276
7043	10592,10703,10713,10723,10727,10732,1077,1087,11004,11011,11015,12000,12004,12008,12013,1763,1941,2329,2605,267,3224,3553,830,986
13046	10505,10511,10573,10577,10579,10580,10583,10594,10595,10790,11038,11063,12037,13010,14007,14008,14020,14028,14040,3867,4514,4592,4957,5929
10783	13027
14004	14005
4592	10625
12019	10511,10551,10573,10577,11014,11019,11064,14015,14039
11045	10640,10790,11002,11011,11063,11064,13003,13037,13046,13050,14050,14054,7671
10597	11041
10784	10583,12003,13005,14007,14048,2513,2525
10611	12017
10738	13026
1282	10614,11038
3830	10511,13004
267	10561,10790,13031,14066,9072
4247	12039,6685
12003	10391,10621,10631,10633,10640,10784,13046,14049,14053,14055,9322
14017	10512,10573,10713,12016,13007,13023,13031,13039,13040,14003,14039,14048,2009,3775,91043
12036	10605,13018,13031
1941	8080
13010	11046,12014,12023
11034	10581,11060,13002,13036,13045,13047,13055,14014,14028,14060
11050	7845
10727	93033
12040	10551,10577,10621,10713,10727,12030,13001,14055,2594
14051	10505,10566,10640,10713,10727,11004,12009,12040,13001,13031,14008,14029,14039,14053,14075,3078,4276,6936
11027	10421,10534,10573,10585,10587,10588,10592,10596,10719,10737,11020,11067,13003,13015,13020,14017,14020,14062,2525,2752,3775,7333,7824,8564
10551	14066
8032	10710,10767,11027,12017,12031,13037,13050,14024,6860,8824
13041	10551,10719,10784,11047,11064,12018,14023,14024,14029,14047,14059,14069,7333
14030	10421,10512,10614,10713,10715,10783,12020,13001,13005,13010,13018,13026,14005,14016,14041,14048,14051,14053,1763,6936,8084,8549,9322
12042	13013
10573	10595,10790,11016,11020,12033,13013,14029,14048,14072,4592,8084
13003	10508,10545,10715,12016,13030,14046,14050,2594
8507	10511,10545,10596,10599,10727,11011,11042,12000,12006,12027,12035,12042,13016,13047,14023,14037,14040,14060,2605,2672,5495,6548,6756
14058	10581,10631,12018,13039,14017,14039,14055,4276,7610
2605	10511,11013
13040	10598,10713,10737,10738,11014,11021,12019,12027,12040,12044,13004,13023,13030,13031,13039,14019,14032,14039,14068,14072,4276,6936,8010
11042	10553
5101	91043
10551	10640,11001
12019	10583,91043
1620	10510,10511,10719,1154,1265,1282,13002,5436
14043	10091,10626,11025,11041,11052,11064,12033,12035,12036,13029,13046,14020,14025,14028,14031,14041,14047,14053,6584,6860,7333,8507,91043
12017	11041
10500	10586,10591,10700,10703,10705,10721,10733,10737,10738,10756,11004,11014,12003,12044,1265,13009,13016,14029,1763,2329,2476,3078,3553,4043
6240	13035
12035	10710,13010,14010,14036
7717	10740
10738	10551,11057,12035,13039,13045,14047,14051,14053,9623
13050	10585,10601,10607,10611,10713,10737,11014,11015,11021,12008,13004,13016,13024,14008,14022,14029,267,6936,7333,93033
13050	10573,10596,10607,10611,10705,11052,11063,11064,12010,12015,13001,13018,13040,13045,13047,14042,14053,2513,4276,6661,9017
10756	10700,10726,10738,13026,14044,4043
10595	8080
14017	10586,10778,12000,13004,13011,13048,14053,14074
7081	10561,11021,11061,12047,1265,13013,13016,13029,14012,14039,14050,14055,2009,2660,5873,830
10733	10640,10727,11004
9241	10505,10512,10539,10573,10587,10594,10614,10638,11015,11057,12014,12031,12037,12042,13007,13026,14012,14017,14028,14037,14043,14058,2706,4276
12019	10505
11027	10545,10551,10581,10739,10778,10788,10790,11002,12015,12033,12047,13016,13039,14011,14063,8474
12019	10421,10551,10573,10713,10757,10773,10793,12001,13004,13013,13031,14012,14053,14055,14076,4276,830,9322
10551	10505,10573,10583,10585,10588,10591,10599,10713,10739,11004,11013,11014,11038,12019,12040,1265,13031,2752,4276,5098,5101,6661,7333
2605	10573,10585,10621,10705,10784,1154,12046,13004,13024,14022,14023,14039,14053,14065,14066,1577,2513,2525,267,2752,5098,830,9322
12019	10706,13035,14050,7043
10508	10790,1265,13001,13029,14039,14055
11061	8084
10091	10553,10598,10773,11006,11021,11058,12046,13015,13029,14046,14047
10585	10577,10793,13007,2594
2594	10577,10583,10585,10595,10705,10713,11063,12008,12009,12019,12040,13001,13004,13011,13013,13030,13031,13037,14008,14022,14027,14029
6532	10512,10577,10713,11066,12007,12008,12009,12010,12011,12041,12044,13008,13009,13010,13011,13048,14008,14010,14012,1577,1763,2329,2476,9623
10567	10602,11042,13056,14060,14067,4275,7228
13020	2533
9551	10511,10567,10588,10712,11038,5098
14053	10091,10511,10595,10640,10737,11051,11052,11064,12023,12040,12042,12048,13001,13013,13039,14011,14017,14027,14042,14067,267,6584,6661,9322
12040	90618
1265	10620,10784,11066,11067,12042,13013,13029,13043,14012,14022,14027,14029,14053,1763,2329,2476,2594,2660,4957,5098,5873,7824,90618
14030	10611,10790,11061,12008,14014,14015,14022,14039,14048,14051,14065,2009
10528	10510,10521,10530,11042,11047,1282,13002,13005,14003,1763,3171,3853,6584,986
1265	10508,10511,10567,10586,10588,10726,10784,11061,13009,13032,13043,14039,14055,2660,3224,5098,5436,6532,7081,8080,830,9551,9623
12040	11019,11021,11066,12042,14047,14049,14053,4276
12000	10573,10778,12039,13005,13023
12022	13038
7610	10501,10517,10525,10539,10606,10703,13018,13030,14019,14068,2525,3769,5326,6548,986
13016	10520,10573,10737,11002,11015,11066,11067,12008,12009,12040,13001,13012,13020,13037,14000,14020,14023,14026,14028,14029,2009,2525,830
12047	10585,10609,10713,10737,10778,12015,13011,13013,13023,13035,13048,14047,14053,14066,14076,6661,6685,6756,93033
3775	6860
7845	10626,10771,11036,11050,11055,11056,11057,12033,12048,13036,14043
10595	10583,10605,12010,12030,14008,9322
12003	10511,12040
12020	10446,10510,11022,11032,11034,11036,11047,11066,12007,12012,13042,13049,14013,14021,14023,14034,14056,14060,226,2533,3242,3268,7845
7333	10595,13035,1763,3078
10446	13056,14023,14048,14064
10587	10786
12019	10545,10705,11052,11067,12030,13024,13029,13031,14008,14062,6661,830,9551
10581	10391,10573,10574,10639,10719,10790,11019,12010,12013,12016,13008,13024,14014,14015,14039,14061,7671
12019	10583,10713,11064,12040,13001,13004,13035
1265	14039
14028	1941
11036	10501,10512,10580,10706,10719,10722,11000,11014,11066,12010,12012,12044,13012,14003,14007,14011,2009,226,2383,2525,830,986
14057	10528,10569,10573,11000,11020,11032,14030,14032,14062,3171,7717,986
12003	10511,10599,10611,10778,10790,10793,11064,12042,1265,13021,14010,14023,1763
14054	10577,10625,11045,13040,14008,14012,14045,14059,8247
10391	10579
14055	1763
12026	10530,11035,11037,11047,11066,12006,12011,12014,12033,2525,3171,4592,6548,7845,8507,9230
8247	11050,14045,4592
13055	10767,1154,14013,14043,9802
3830	10511,12030,2594
12006	14026,14032,4891,8866
10511	14066
10505	10784,11004,11064,12019,13020,14017,14023,14039,14060,14070
7995	12040
11058	10091,10501,10520,10521,10553,10598,10616,10766,10773,10790,11002,11056,11057,12048,13015,13029,13031,13037,14004,14007,14054,1610,465,9072
6240	10551,10717,10719,10732,10737,10756,10783,11005,11035,11042,12036,12047,13010,13013,13037,14031,14032,2752,3034,4247,9230
8507	14031
13023	13048,14036,5436
8549	10766,11001,11006
14054	11058,14053
10715	10391
11061	10505,10573,10611,10633,11014,11021,11064,12035,12040,13016,14008,14010,14011,14021,14053,6936
12001	10500,10545,10585,10591,10595,10640,10784,11001,11021,11032,12019,12044,13029,13039,13047,14008,14028,14049,1763,3078,6936,7333,830,8507
10793	10511,10512,10540,10551,10591,10599,10713,10788,10790,13004,13016,13024,14012,14017,14029,14039,14051,14053,14055,1763,2329,7717,8010,830
13003	10551,10591,10609,10620,10705,10727,10737,10756,11019,11037,12027,12044,13010,13011,13048,14014,14022,14029,14039,14068,2752,6455,7333
6240	10551,10573,10585,10595,10599,10640,11014,11064,12008,12030,12036,12040,13010,13011,13030,14008,14026,5873,6584,7717,9322
6756	10511,10620,10700,10737,11013,11064,12040,12044,13001,2605,267,7824,9072
12033	10605,14039,14067
13019	10573,10785,11066,12015,12046,13015,13020,13024,13036,13045,14053,91043
10616	10563,10580,1265,13020,13045,13048,14003,14028,3171,6584
10249	10512,10579,10581,11060,11066,12022,12035,14007,14011,14028,14063
13018	8084
14014	10463,10501,10564,10581,10585,10621,10705,10756,10793,11045,12008,12036,12040,13001,13003,13039,14008,14063,14066,2525,4043,5101,7824,789
10551	10545,10585,13030,7610
12003	10091,10511,10551,10573,10583,10595,10640,10713,10756,11027,11057,11064,12035,12040,13016,13031,13035,14029,14038,4592,6584,6936,7333
11019	10551,10573,10713,10737,11014,11064,12019,13024,13031,13035,13040,14022,9322
2605	10421,10551,10621,10705,10727,11013,11014,11064,12035,13004,13021,14051,2752,4276,6756,6936
14054	11041
12003	10551,10705,11004,11021,12040
10710	13050,14024,6860
9056	10446,10587,10788,12026,14030,14033,14048,7343,9802
10626	10510,11020,11042,12011,12033,14003,14023,14024,14037,3171,986
10505	10585
13016	13009,14050
11021	10579,1087,11007,14010,14021,93033
1265	10611,11004,11014,11064,12008,13001,13031,14022,14039,6936,7043,7333
12040	10551,10621,10757,10790,10793,11064,12030,12031,12035,12042,13030,13031,13040,14039,14051,14053,8010,9623
11051	7995
7995	10530,10598,10599,10737,11015,11064,12017,12035,12042,13031,14040,14061,1763,2513,4276,8268,90618,91043
13056	10564,10784,11057,12030,14066
11060	6860,7671
12017	14038
14039	13035
14054	10539,12040,4276
12017	10505,10596,10611,10706,11001,11005,11027,11051,12003,12010,12013,12030,13020,13039,14034,14039,14047,14051,14053,3078,3775,7333,8010
11051	10517,10599,10706,10740,11016,11032,11045,12016,12039,12046,12048,13021,13024,13041,13046,14065,3171,6455,7671,7845,8268,8507,9551
10540	986
10559	10539,10596,10633,10639,11041,11057,11063,12016,12018,12029,12033,12039,13002,13009,13019,13031,14007,14017,14024,14039,2525,7228,7232,91043
10551	10621,10784,11061,13035,13039,14055,7610,8010,90618,9322
11019	6240,7081,7610
13005	10586,12023,12036,12047,13011,13018,13029,14001,14015,14043,14050,14065,2752
10534	10446,11066,12028,14007,14013,14021,14023,14031,14040,14060,2533,3171,986
10573	12031,13026
10599	10551,10573,10713,11014,12001,14022,14053,6756,91043
10249	11047,13002,13020
10784	10737,11021,12044,14061
9017	10508,10521,10573,10580,10595,10737,10738,10739,12015,12040,12044,13003,13004,13013,13037,14000,14015,14016,14022,2594,267
13021	10592,10638
10566	10501,10511,10520,10577,10591,10598,10599,10700,10705,11004,11014,12019,12040,13007,13010,13013,13016,14005,14029,4957
11015	10501,10539,10564,10574,10625,10722,10771,10773,10794,11050,12048,13021,13025,13045,13046,13047,14041,14045,14063,5929,6860,7995,8268,9240
2605	11025
10551	10595,10605,12031,12035,13016,13020,13024,13026,14022,14029,14039,14051,3321
14054	10596,11021,13020,13037,13040,14053,2525
3034	10569,10625,10703,10740,6548,8672,8866
12017	10091,10391,10463,1154,13001,13003,13035,14006,14066,14067
10621	10577,10611,10631,10633,10757,10790,10793,12008,12040,13010,13046,14008,2525,6240,633,7610,8549
10511	10573,10595,10621,10640,10790,12001,13010,14008,4514
10784	10500,10583,11005,11064,11066,12008,12035,12042,13004,13020,14029,14068,14070,14072,2009,2525
10585	10790,11013,11066,12001,13039,2594,267,948,9623
5101	12040
4592	10581,10616,13015,13038
14034	10638,11058,13042,14003,14031,14047,14063,2009,6455
13056	10500,10561,10577,10591,10595,10705,11052,11066,12010,12035,12042,1265,13036,13046,13055,14012,14031,2594,4276,8084,9322
14010	10793,11004,11051,11057,11061,12035,12042,12047,1265,13045,13046,13050,14044,14048,14050,14053,14054,14055,14059,14060,14061,14062,9322,9551
11041	10596,11019,11021,11063,12027,12040,13021,13029,13037,14039,6584
8080	13043
10784	10551,10713,10756,1087,11004,11014,11061,11064,12003,12035,12039,12040,13013,13032,13037,14027,14032,14062,4276,5058,7333,8010
12047	10551,10640,10784,11032,11060,12035,12042,12048,13039,13045,14046,14050,7610,8010
13050	8032
1282	13027,13056,14042,14075,7717
11064	10500,10505,10508,10511,10573,10583,10585,10601,10638,10705,10706,10784,10790,11004,11019,12003,12019,13001,13004,13013,13020,2009,6661
12020	10567,10601,11035,11037,11041,11042,11050,11057,11061,13041,13047,14028,14031,14052,14060,14071,5900,6936
10551	10511,10577,10581,10605,10737,12008,12035,13001,13004,13009,13013,13016,13020,13024,14029,14051,2594,2660,3078,3224
13026	10505,10512,10539,11057,12014,12015,12037,13009,2706,4276,9241
3867	10561,10631,11032,13012,13046,14003,9240
9072	10517,10602,10611,11002,11019,13010,13030,14036,3171,3929,6936
10501	5929
3830	10583,11055,8268
10705	10500,10551,10585,10591,10599,10737,10739,11014,11063,12008,12040,13004,13007,13010,13013,13037,13039,14022,14029,14055,4276,7043,830
14042	10573,10577,10601,10778,10790,11041,11064,12010,13011,14017,14029,14039,7333
13011	10551,10583,10585,10595,10599,10713,12009,12040,13003,13004,13013,13031,14029,14039,14053,14066,6936,7333
13030	10551,10577,10585,10713,10737,11064,12008,12040,13004,13031,13032,13035,13037,14039,7081
14003	10446,10534,10640,10771,10790,10793,12036,13041,13052,14034,14040,14041,14042,14043,14045,14047,14050,14054,14056,14057,14059,14063,14065,91043
14055	830
2009	2605
14048	10446,12026,9056,9802
11036	11059,12012,12020,13018,14024,5900,986
10611	10539,10620,11063,12003,12046,13030,14060,2605,5929,9072
10756	12022,13045,14000,14045
2706	10545,14010
948	10756,10757,11016,12008,12016,13004,13016,13024,14029,14050,7343,7671,93033
948	10511,10539,10540,10563,10591,10621,10705,10738,10740,10790,11015,11019,12014,12031,13001,13016,13030,13035,13039,13047,4043,7343,830,9322
12019	10551,10573,10577,10583,10588,10595,10621,10793,12035,12040,13003,13004,13011,13030,13035,13040,14039,14051,2594,7333,8010,91043
13012	10700,10715,10793,11014,14016,14031,4514,7232,7610
13011	10551,10583,10705,10713,13001,13031,13035,14039,14053,2594,5101
12047	10540,10713,11011,11027,11032,12007,12008,12010,12044,12046,14007,14037,14038,14070
14063	10605,10757
12003	10592,10598,10733,10737,10783,12044,13031,14010,14029,14053,14068,6936
2605	10551,10620,10640,10723,13011,14055,6756
10793	10573,10583,10586,10595,10620,10621,10727,10737,11004,11064,12036,12040,1265,13001,13007,13013,13031,13039,13040,14022,2513,3078,6584,7333
10566	10713,10756,12040,14001,14048,2706,2752,5900,8010
11019	11001,12030
948	7343,7671
6455	10559,10567,10785,11056,11060,11061,12029,12035,12048,13040,13045,14065,8268,8507,8549,9017,9240
13036	14031,14038
14054	10713,11058,14020,5873,7717,7824
8268	8080
11055	11032,11063,13055,2009,4592,7043
12003	11019,14008
13030	14022
13012	10391,10512,10739,11013,11023,11061,1282,13003,13011,13025,13040,13043,14022,14030,14036,14064,14066,2672,3769,5101,5900,7081,8084,8824
14002	13020
12000	14015
1610	10501,10559,10569,10607,10631,10639,10721,10749,10785,11034,11036,11047,12010,12028,13036,13046,13047,2009,226,2383,6455,6548,7845,7995
10566	1265,13009,13016,13026,13035,13037,14029,14055,3769,7343
1577	11057
789	10391,10739,10766,12001,12042,13001,13026,13043,13056,14008,14016,14055,2672,3769,4957,5326
10605	13031
11052	11019
2513	10577,11067,6685,7043
13001	10551,10588,10713,10790,11061,11063,11064,12019,12040,13004,13035,91043
11015	12047
12047	10551,10640,11032,11060,12035,12042,12048,13039,13045,14046,14050,6584,7610,8010
2594	10739,10790,11019,11052,1154,12020,13011,13029,13035,13037,14006,14053,6860
13031	10586,10595,10739,12008,12018,12030,13001,14067
6661	12000
13014	10091,10784,11060,12033,12035,12048,13047
12030	10539,10605,11001,11041,14042,6756,91043
2752	10527,10566
10566	10605
12037	10551,10553,10621,10640,10790,11061,12019,12030,12031,12033,13035,13039,13045,13046,14045,14047,14049,14050,14051,14055,14056,14062,9322
10784	11027,13041,14015,14029,14055
7333	10588,11014,11067,13040,14051,4592,6584,7043
1610	10606,10786,12022,14018,14021,5495
12015	10766,11057,12008,13020,13024,14070,830
12026	10528,10573,10719,10737,10740,11005,11022,11031,11034,11035,11066,12006,12015,12037,13010,13018,13019,14007,14014,14018,14028,14031,2533,5495
10739	10581,10592,11059,13001,13005,13056,14008,14009,14037,14055,14057,14061,1763,2672
10501	10566
12039	10527,10599,10601,10605,10614,10740,12027,13024,13026,14029,14039,5929,6584,6756,7043,7081
12001	10595,10621,10713,10784,10790,11004,12008,12019,12031,13001,13010,13035,14012,14022,5929
11011	10717,11063,13015,3867,7081,7845
11060	13015,6860,7671
3078	10573,12019,14039,14051
10757	14070
10605	10609,10740,10756,10757,11022,11027,11037,12023,12036,12039,13020,13026,13029,13031,14029,14039,4592,4957,6584,6756,7333
14057	10528,10569,10573,10719,10732,10773,11000,11020,11032,13013,14030,14032,14062,3171,3242,7717,7995,986
3078	14029,633,7333
13001	10500,10551,10583,10601,10640,11014,11064,13004,13011,14039,14051,14066
10722	10611,11001,11041,12040,14019,14043,14047
7845	10566,11050,14011
6455	10569,10580,10581,10706,10717,10719,10722,10786,11001,11002,11016,11066,12008,12012,12041,13002,13005,1941,2009,226,2525,2533,2660,2706
10788	10527,9230
13016	13029
12040	10573,10583,10585,10595,10700,11014,11064,12008,12030,12035,12042,12044,13004,13011,13031,13035,13039,14022,14039,14055,4276,6936
2009	10738,11054,12008,12031,13015,14046,14050
4514	10501,10596,11015,11061,12008,12033,12035,13015,13046,14008,14045,2009,3224,3364,6936,7995
10528	10550,10581,10794,11037,11066,12015,12037,13018,13021,13042,1941,2752
6532	13024
13035	10713,13031,14027
5098	10511,4957
12003	10511,10577,10585,10621,10713,10737,11064,12031,12035,13004,13040,14042,6936,7610
10784	10500,10591,10715,10766,10793,11019,11052,12008,12042,13031,13035,13039,13047,14022,14039,14051,7610,91043
10621	10511,10573,6756
14046	11021
13010	10505,10573,10577,11014,11019,13024,14053
10715	11035,14067
10620	8268
10585	13037
10512	10539,10573,10586,10614,10788,10790,11000,11014,11019,11038,12010,13009,13021,13026,13048,13056,14023,14024,14039,3171,5098,8084,830
10726	12038,13007,9802
14017	10705,7610
13035	10583,10621,10705,10713,11014,11061,11064,12008,12040,13001,13011,13013,13040,14029,14039,14051,14053,2594
10249	10581,10586,10631,11014,11031,11036,11056,1154,12001,12007,12033,12039,13037,14007,14012,14014,14016,14041,14050,14069,2672,3867,8507,9802
14054	10585,12047,14015
11019	6584
10527	10534,10574,10788,12026,12027,12028,14001,14048,3321,9230
1265	10511,10591,9623
6756	11013,12044,2605
6661	10596,10722,11019,11063,12000,13001,13045,14045
13040	10784,12030,13001
14039	10551,10640
14014	10621,10756,10757,11023,11045,12036,12040,13031,13035,13039,14028,14042,3268,4592,4957,5101,7824
13016	11020,14030
10737	10705,11064,12008,12042,12046,14022,3364
14030	10511,10564,10583,10591,10719,10757,11011,11015,11021,11061,11063,12010,12040,12046,13007,13029,14022,14046,14053,14071,3078,8549,9322
11031	10249,10793,11055,14028,8549
13003	9623
2605	10521,10592,10599,11045,11063,12046,12047,13030,13049,14010,5929
7845	10500,10505,10534,10710,10783,11001,11005,11034,11057,11067,12011,12031,12033,13015,13036,13038,14020,14021,14031,14045,14053,14067,2329,2513
7610	226
12039	13011
8549	10505,10583,10594,10595,10640,11031,11038,11050,12037,13026,14007,14028,14071
1577	10550,10563,10621,10785,11042,11064,12026,12031,12035,12042,13039,14049,7717,8866,9241
10757	10756,12009,13004,14029
1077	10596
12040	10583,10585,10591,10595,10727,10737,11014,11019,11067,12014,13012,13013,13014,13037,14015,14016,14017,2009,2594,2660,3769,4276,90618
10581	10626,10739
14030	10563,10595,10621,10705,10727,11014,11045,12007,12023,12035,12036,13004,13015,13020,13034,13036,13056,14008,14028,14042,14065,2513,3224,7995
14051	10511,10713,10739,10790,11004,11061,11066,12019,12044,13039,14012,14027,14055,6936,7610,91043
14070	10573,13004,14054,4276
10517	10500,10511,10579,10583,10705,10726,10727,11006,11013,11015,12001,12044,12046,13004,13007,1763,2009,267,2752,3078,3224,789,830,835
6936	10500,10583,10585,10591,10705,10713,11013,11014,12008,12040,13003,13004,13013,2594,3078
10621	10505,10511,10577,10583,10594,10595,10599,10611,10713,10737,10790,10793,11064,12001,12022,13004,13031,14029,14039,4957,6240,91043
11022	13047
14045	10719,12017,14028,14063
1077	14064
10550	10783,1282,14037
14030	10561,10784,11004,11014,11064,12035,13011,13016,13056,14008,14014,14017,14022,14028,14029,14053,7333
10726	14056
10614	10551,10611,10727,11045,11061,12014,12027,12040,13039,1763,2605,6661,6685
12037	12019,14071,3078
6240	10512,10607,10609,10640,10738,11031,1265,13007,13011,13024,13027,13039,14058,4276,6584,7333,7610,8010,8247,8507,9056,9322,948,9623
11027	10767,12017,12027,12031,13037,13050,14024,6860,8032
10553	11066,12041,13005,13042,14003,14056,2525
11051	11001,11041,12015
14010	11061
10784	14017
10639	12007
10572	10784,14038
5929	10521,10579,10592,10599,11063,2605,7845
11027	14010
11015	10501,10574,10722,11051,14018,14047,3364,7995
4592	10500,10511,10606,10706,10713,10739,10788,11004,11015,11016,12044,13016,13023,13048,14000,14003,14014,14020,14031,2594,3268,3853,3929,6455
12000	10517,10528,10569,10573,10602,10749,11035,11060,13018,13048,14001,14006,14031,14058,14069,8507
10784	10551,10621,10737,12040,13035,14039,2476,6756,8010
13001	10551,10713,10790,11061,11063,11064,12019,12040,13004,13035,2009,91043
14055	10527,10540,10545,10626,10639,10727,10778,11002,11035,11042,12008,13023,13024,14001,14005,14009,14058,14066,14068,1763,267,2706,7043,9230
1265	10500,12008,6936
14050	11021,14041
10585	10621,10738,1265,2594,830
11050	14011
9072	10592,14044,1763,2605,2706
8247	11011
13056	10526,10573,10581,10596,10602,12000,12008,12013,12040,13001,13012,13013,13016,13020,13048,14005,14009,14014,14028,14029,14039,14067,2525
13056	10526,10573,10581,10596,10602,12000,12008,12040,13001,13012,13013,13016,13037,13048,14005,14009,14014,14028,14029,14039,14067,6756,7333
12012	10606,10706,10722,10771,7845
7081	3268
14061	10793,14038,14046,14067,3364
3553	12047,13009,13016,13029,14050
11019	1154
10727	10540,1087,14023,14075,2605
1610	8507
13029	10585,11015,12022,12033,12035,12040,12046,13015,13016,13039,13055,14007,14010,14050,7333,8268
14043	14050
10784	10500,10551,10573,10595,10713,10737,11014,11021,12013,12019,12042,13012,13030,13031,14015,14039,14068,3078,4276,5873,789,8010,830,91043
14070	10611,6936
10573	10585,10598,10601,10705,10739,11000,11002,11004,11019,11021,12015,12022,13008,13012,13030,14018,14022,14068,3078,5058,830
10583	11055
13037	11027,12017,12027,12031,8032
13001	10500,10595,10640,10713,11014,12008,12019,12040,13004,13011,13030,13031,13040,14039,14055,14068
14022	10621,10784,13016,14008,6756
10585	10528,10540,10598,10599,10737,11019,11027,11067,12040,12046,13016,13020,13021,13024,13031,14014,14017,14022,14029,14039,4276,6685,6756,6936
8010	10091,10609,10613,10737,10739,11022,11046,12042,14034,14046,2329,3364,9322
14053	10585,10595,10621,10700,12008,13001,13031,13039,14055
10719	10528,10566,10616,10620,10625,10726,10749,12006,13038,13041,14032,14056,1763,3224,4957,8247
12019	10421,10551,10621,10640,10773,10784,10793,11052,12030,12035,12042,1265,13039,13043,13045,14055,9017
90618	10591,12008,13001
14054	10719,11021,13020,13040,13052,14051,14053
13003	10700,10727,12033,13001,13040
14060	14002
10595	10551,10599,10611,10621,10737,10757,10790,11064,13030,13031,13035,14039,14042,4276,4514,4957,5900,6661,6756,6936,7343,7610,8010
12039	10573,10602,10723,10756,11027,13003,14005,14022,2594,4043,4247
12004	10738
10527	10511,10512,10581,10737,10788,11000,11002,11014,12010,12013,12018,12039,12044,12046,13001,13048,14022,14029,2752,3171,3775,633,6584,6756
